CaseID,ActivityID,CompleteTimestamp
-1,51,2016-08-15 10:53:29
-1,55,2016-08-15 10:53:29
-1,8,2016-08-15 10:53:29
-1,46,2016-08-15 10:53:29
-1,47,2016-08-15 10:53:29
-1,48,2016-08-15 10:53:29
-1,2,2016-08-15 10:53:29
-1,8,2016-08-15 10:53:29
-1,49,2016-08-15 10:53:29
-1,82,2016-08-15 10:53:29
-1,88,2016-08-15 10:53:29
-1,50,2016-08-15 10:53:29
-1,45,2016-08-15 10:53:29
-1,57,2016-08-15 10:53:29
-1,41,2016-08-15 10:53:29
-1,160,2016-08-15 10:53:29
-1,158,2016-08-15 10:53:29
-1,161,2016-08-15 10:53:29
-1,39,2016-08-15 10:53:29
-1,40,2016-08-15 10:53:29
-1,19,2016-08-15 10:53:29
-1,16,2016-08-15 10:53:29
-1,15,2016-08-15 10:53:29
-1,20,2016-08-15 10:53:29
-1,17,2016-08-15 10:53:29
-1,18,2016-08-15 10:53:29
-1,161,2016-08-15 10:53:29
-1,22,2016-08-15 10:53:29
-1,161,2016-08-15 10:53:29
-1,21,2016-08-15 10:53:29
-1,161,2016-08-15 10:53:29
-1,27,2016-08-15 10:53:29
-1,26,2016-08-15 10:53:29
-1,161,2016-08-15 10:53:29
-1,24,2016-08-15 10:53:29
-1,23,2016-08-15 10:53:29
-1,161,2016-08-15 10:53:29
-1,25,2016-08-15 10:53:29
-1,129,2016-08-15 10:53:29
-1,175,2016-08-15 10:53:29
-1,7,2016-08-15 10:53:29
-1,162,2016-08-15 10:53:29
-1,151,2016-08-15 10:53:29
-1,146,2016-08-15 10:53:29
-1,7,2016-08-15 10:53:29
-1,3,2016-08-15 10:53:29
-1,4,2016-08-15 10:53:29
-1,3,2016-08-15 10:53:29
-1,4,2016-08-15 10:53:29
-1,5,2016-08-15 10:53:29
-1,6,2016-08-15 10:53:29
-1,3,2016-08-15 10:53:29
-1,4,2016-08-15 10:53:29
-1,5,2016-08-15 10:53:29
-1,6,2016-08-15 10:53:29
-1,3,2016-08-15 10:53:29
-1,4,2016-08-15 10:53:29
-1,5,2016-08-15 10:53:29
-1,6,2016-08-15 10:53:29
-1,3,2016-08-15 10:53:29
-1,4,2016-08-15 10:53:29
-1,3,2016-08-15 10:53:29
-1,4,2016-08-15 10:53:29
-1,3,2016-08-15 10:53:29
-1,4,2016-08-15 10:53:29
-1,3,2016-08-15 10:53:29
-1,4,2016-08-15 10:53:29
-1,3,2016-08-15 10:53:29
-1,4,2016-08-15 10:53:29
-1,3,2016-08-15 10:53:29
-1,4,2016-08-15 10:53:29
-1,3,2016-08-15 10:53:29
-1,4,2016-08-15 10:53:29
-1,3,2016-08-15 10:53:29
-1,4,2016-08-15 10:53:29
-1,3,2016-08-15 10:53:29
-1,4,2016-08-15 10:53:29
-1,3,2016-08-15 10:53:29
-1,4,2016-08-15 10:53:29
-1,3,2016-08-15 10:53:29
-1,4,2016-08-15 10:53:29
-1,3,2016-08-15 10:53:29
-1,4,2016-08-15 10:53:29
-1,3,2016-08-15 10:53:29
-1,4,2016-08-15 10:53:29
-1,3,2016-08-15 10:53:29
-1,4,2016-08-15 10:53:29
-1,3,2016-08-15 10:53:29
-1,4,2016-08-15 10:53:29
-1,3,2016-08-15 10:53:29
-1,4,2016-08-15 10:53:29
-1,3,2016-08-15 10:53:29
-1,4,2016-08-15 10:53:29
-1,3,2016-08-15 10:53:29
-1,4,2016-08-15 10:53:29
-1,3,2016-08-15 10:53:29
-1,4,2016-08-15 10:53:29
-1,3,2016-08-15 10:53:29
-1,4,2016-08-15 10:53:29
-1,3,2016-08-15 10:53:29
-1,4,2016-08-15 10:53:29
-1,3,2016-08-15 10:53:29
-1,4,2016-08-15 10:53:29
-1,3,2016-08-15 10:53:29
-1,4,2016-08-15 10:53:29
-1,3,2016-08-15 10:53:29
-1,4,2016-08-15 10:53:29
-1,3,2016-08-15 10:53:29
-1,4,2016-08-15 10:53:29
-1,162,2016-08-15 10:53:29
-1,151,2016-08-15 10:53:29
-1,162,2016-08-15 10:53:29
-1,151,2016-08-15 10:53:29
-1,162,2016-08-15 10:53:29
-1,151,2016-08-15 10:53:29
-1,162,2016-08-15 10:53:29
-1,151,2016-08-15 10:53:29
-1,162,2016-08-15 10:53:29
-1,151,2016-08-15 10:53:29
-1,162,2016-08-15 10:53:29
-1,151,2016-08-15 10:53:29
-1,162,2016-08-15 10:53:29
-1,151,2016-08-15 10:53:29
-1,162,2016-08-15 10:53:29
-1,151,2016-08-15 10:53:29
-1,162,2016-08-15 10:53:29
-1,151,2016-08-15 10:53:29
-1,162,2016-08-15 10:53:29
-1,151,2016-08-15 10:53:29
-1,162,2016-08-15 10:53:29
-1,151,2016-08-15 10:53:29
-1,162,2016-08-15 10:53:29
-1,151,2016-08-15 10:53:29
-1,94,2016-08-15 10:53:29
-1,128,2016-08-15 10:53:29
-1,137,2016-08-15 10:53:29
-1,133,2016-08-15 10:53:29
-1,168,2016-08-15 10:53:29
-1,137,2016-08-15 10:53:29
-1,133,2016-08-15 10:53:29
-1,168,2016-08-15 10:53:29
-1,36,2016-08-15 10:53:29
-1,36,2016-08-15 10:53:29
-1,36,2016-08-15 10:53:29
-1,36,2016-08-15 10:53:29
-1,34,2016-08-15 10:53:29
-1,32,2016-08-15 10:53:29
-1,33,2016-08-15 10:53:29
-1,31,2016-08-15 10:53:29
-1,36,2016-08-15 10:53:29
-1,36,2016-08-15 10:53:29
-1,36,2016-08-15 10:53:29
-1,34,2016-08-15 10:53:29
-1,32,2016-08-15 10:53:29
-1,33,2016-08-15 10:53:29
-1,31,2016-08-15 10:53:29
-1,35,2016-08-15 10:53:29
-1,36,2016-08-15 10:53:29
-1,36,2016-08-15 10:53:29
