CaseID,ActivityID,CompleteTimestamp
0,3,2014-10-22 11:15:41
0,9,2014-10-22 11:27:00
0,2,2014-10-22 11:27:00
0,8,2014-10-22 11:27:00
0,5,2014-10-22 11:33:37
0,4,2014-10-22 11:34:00
0,7,2014-10-22 14:03:47
0,6,2014-10-22 14:03:47
0,1,2014-10-22 14:13:19
0,2,2014-10-24 09:00:00
0,9,2014-10-24 09:00:00
0,9,2014-10-26 08:00:00
0,2,2014-10-26 08:00:00
0,9,2014-10-28 08:00:00
0,2,2014-10-28 08:00:00
0,2,2014-10-30 08:00:00
0,9,2014-10-30 08:00:00
0,9,2014-10-31 08:00:00
0,2,2014-10-31 08:00:00
0,2,2014-11-02 08:00:00
0,9,2014-11-02 08:00:00
0,10,2014-11-02 15:15:00
41,3,2014-12-21 11:04:24
41,5,2014-12-21 11:17:19
41,2,2014-12-21 11:36:00
41,8,2014-12-21 11:36:00
41,9,2014-12-21 11:36:00
41,4,2014-12-21 12:15:45
41,7,2014-12-21 12:33:48
41,6,2014-12-21 12:33:55
41,1,2014-12-21 13:17:08
41,2,2014-12-24 08:00:00
41,2,2014-12-26 14:00:00
41,10,2014-12-26 18:00:00
82,3,2014-02-09 19:29:29
82,5,2014-02-09 20:05:23
82,4,2014-02-09 20:05:33
82,9,2014-02-09 20:06:00
82,2,2014-02-09 20:06:00
82,7,2014-02-09 20:07:12
82,6,2014-02-09 20:07:19
82,1,2014-02-09 22:53:46
82,1,2014-02-11 08:14:11
82,9,2014-02-11 08:57:00
82,2,2014-02-11 08:57:00
82,9,2014-02-14 08:00:00
82,2,2014-02-14 08:00:00
82,10,2014-02-15 10:00:00
123,3,2014-07-10 11:52:00
123,5,2014-07-10 12:06:24
123,4,2014-07-10 12:16:54
123,2,2014-07-10 12:50:00
123,8,2014-07-10 12:50:00
123,9,2014-07-10 12:50:00
123,7,2014-07-10 12:56:57
123,6,2014-07-10 12:57:05
123,1,2014-07-10 14:07:02
123,9,2014-07-12 08:00:00
123,2,2014-07-13 08:00:00
123,10,2014-07-15 18:00:00
123,15,2014-07-28 17:36:41
164,3,2015-01-15 20:14:58
164,5,2015-01-15 20:16:03
164,4,2015-01-15 20:17:15
164,7,2015-01-15 20:30:32
164,2,2015-01-15 20:31:00
164,9,2015-01-15 20:31:00
164,8,2015-01-15 20:31:00
164,6,2015-01-15 20:35:59
205,3,2014-05-07 18:56:57
205,5,2014-05-07 18:57:49
205,4,2014-05-07 18:58:08
205,9,2014-05-07 19:11:00
205,2,2014-05-07 19:11:00
205,8,2014-05-07 19:11:00
205,6,2014-05-07 22:01:28
205,7,2014-05-07 22:01:28
205,1,2014-05-07 22:03:00
205,10,2014-05-09 11:00:00
246,3,2014-09-05 14:40:47
246,5,2014-09-05 14:52:39
246,4,2014-09-05 14:53:30
246,7,2014-09-05 15:19:00
246,6,2014-09-05 15:19:14
246,8,2014-09-05 15:21:00
246,2,2014-09-05 15:21:00
246,9,2014-09-05 15:21:00
246,1,2014-09-05 19:20:13
246,9,2014-09-09 08:00:00
246,2,2014-09-09 08:00:00
246,10,2014-09-12 10:00:00
287,3,2014-03-11 09:50:02
287,5,2014-03-11 09:51:06
287,4,2014-03-11 09:51:26
287,2,2014-03-11 10:22:00
287,8,2014-03-11 10:22:00
287,9,2014-03-11 10:22:00
287,0,2014-03-11 13:54:26
287,1,2014-03-12 07:00:00
287,2,2014-03-13 07:00:00
287,9,2014-03-15 07:00:00
287,2,2014-03-15 07:00:00
