caseId,activity,timestamp,lifecycle
5006,2,2011-12-21 10:59:10,COMPLETE
5006,4,2011-12-21 10:59:50,COMPLETE
5006,4,2011-12-21 11:00:44,COMPLETE
5006,4,2011-12-27 14:47:36,COMPLETE
5006,4,2011-12-27 14:48:32,COMPLETE
5006,4,2011-12-27 14:49:47,COMPLETE
5006,4,2012-01-04 17:29:14,COMPLETE
5006,4,2012-01-13 19:25:47,COMPLETE
5006,4,2012-01-18 10:24:10,COMPLETE
5006,4,2012-01-19 15:12:05,COMPLETE
5006,4,2012-01-19 15:12:53,COMPLETE
557,2,2011-10-10 13:32:09,COMPLETE
557,2,2011-10-10 13:33:53,COMPLETE
6520,0,2012-01-16 08:55:21,COMPLETE
6520,0,2012-01-16 10:01:56,COMPLETE
2122,2,2011-11-05 12:22:05,COMPLETE
5059,2,2011-12-22 11:14:28,COMPLETE
5059,2,2011-12-22 18:01:37,COMPLETE
5059,2,2011-12-22 18:03:50,COMPLETE
5059,2,2011-12-23 08:21:02,COMPLETE
5059,2,2011-12-23 11:17:28,COMPLETE
5059,2,2011-12-23 13:42:06,COMPLETE
5059,2,2011-12-23 16:37:57,COMPLETE
5059,4,2011-12-23 16:39:33,COMPLETE
5059,4,2011-12-23 16:40:41,COMPLETE
5059,4,2011-12-23 16:41:39,COMPLETE
5059,4,2011-12-23 16:44:29,COMPLETE
5059,4,2011-12-31 12:23:22,COMPLETE
5059,4,2012-01-03 14:01:02,COMPLETE
5059,4,2012-01-05 09:56:55,COMPLETE
5059,5,2012-01-11 09:40:35,COMPLETE
1038,0,2011-10-18 17:54:22,COMPLETE
1038,2,2011-10-18 18:03:34,COMPLETE
5664,2,2012-01-03 15:11:54,COMPLETE
9378,0,2012-02-27 11:19:17,COMPLETE
9378,2,2012-02-28 09:24:39,COMPLETE
9378,4,2012-02-28 09:25:23,COMPLETE
9378,4,2012-02-28 09:26:31,COMPLETE
9378,4,2012-03-02 09:26:34,COMPLETE
9378,5,2012-03-06 11:54:15,COMPLETE
9378,3,2012-03-06 11:55:50,COMPLETE
191,2,2011-10-04 14:18:14,COMPLETE
191,4,2011-10-10 08:38:40,COMPLETE
191,5,2011-10-11 12:23:41,COMPLETE
191,5,2011-10-11 12:54:10,COMPLETE
191,5,2011-10-12 06:46:05,COMPLETE
191,3,2011-10-12 07:13:34,COMPLETE
191,3,2011-10-12 09:17:50,COMPLETE
191,5,2011-10-12 10:06:01,COMPLETE
198,0,2011-10-04 16:23:43,COMPLETE
198,2,2011-10-04 16:49:26,COMPLETE
198,2,2011-10-05 08:11:14,COMPLETE
198,2,2011-10-05 11:59:27,COMPLETE
198,4,2011-10-05 12:00:36,COMPLETE
198,4,2011-10-12 09:29:57,COMPLETE
198,4,2011-10-13 17:13:35,COMPLETE
198,4,2011-10-15 12:49:53,COMPLETE
198,4,2011-10-17 09:26:19,COMPLETE
198,5,2011-10-21 09:12:37,COMPLETE
198,3,2011-10-21 09:20:03,COMPLETE
198,3,2011-10-21 09:24:05,COMPLETE
198,3,2011-10-21 11:32:05,COMPLETE
9445,0,2012-02-27 19:41:14,COMPLETE
9445,2,2012-02-27 19:42:06,COMPLETE
9445,2,2012-02-28 11:04:29,COMPLETE
9445,4,2012-03-07 15:53:05,COMPLETE
9445,4,2012-03-14 09:02:59,COMPLETE
5090,2,2011-12-22 18:57:37,COMPLETE
5090,2,2011-12-27 08:18:07,COMPLETE
5090,2,2012-01-02 08:23:30,COMPLETE
5090,2,2012-01-02 08:24:23,COMPLETE
5090,2,2012-01-22 08:15:14,COMPLETE
8035,2,2012-02-08 12:06:27,COMPLETE
8035,2,2012-02-08 13:05:22,COMPLETE
8035,2,2012-02-08 14:10:58,COMPLETE
8035,4,2012-02-08 14:18:06,COMPLETE
8035,4,2012-02-08 14:18:59,COMPLETE
8035,4,2012-02-14 13:36:33,COMPLETE
8035,5,2012-02-15 08:45:42,COMPLETE
8035,3,2012-02-15 09:50:34,COMPLETE
9013,0,2012-02-22 11:48:24,COMPLETE
9013,2,2012-02-22 13:35:26,COMPLETE
9013,2,2012-02-22 15:01:13,COMPLETE
9013,2,2012-02-22 16:51:37,COMPLETE
9013,4,2012-02-22 16:52:41,COMPLETE
9013,4,2012-03-02 11:33:43,COMPLETE
9013,4,2012-03-09 09:12:00,COMPLETE
9013,4,2012-03-09 09:25:05,COMPLETE
9013,5,2012-03-14 14:21:15,COMPLETE
9013,3,2012-03-14 14:56:07,COMPLETE
9013,3,2012-03-14 15:04:54,COMPLETE
3500,0,2011-11-23 14:58:44,COMPLETE
3500,2,2011-11-23 15:15:25,COMPLETE
3500,4,2011-11-30 14:35:11,COMPLETE
3500,4,2011-12-01 17:13:45,COMPLETE
3500,4,2011-12-02 19:01:30,COMPLETE
3500,4,2011-12-06 15:24:26,COMPLETE
3500,4,2011-12-13 19:08:58,COMPLETE
3500,4,2011-12-16 13:31:07,COMPLETE
3500,4,2011-12-16 15:14:19,COMPLETE
3500,4,2011-12-22 19:09:24,COMPLETE
3500,4,2011-12-31 10:09:17,COMPLETE
3500,4,2012-01-03 10:32:20,COMPLETE
3500,4,2012-01-03 11:30:26,COMPLETE
3500,4,2012-01-05 14:30:42,COMPLETE
3500,4,2012-01-17 11:56:38,COMPLETE
3500,4,2012-01-18 14:09:37,COMPLETE
3500,4,2012-01-19 10:55:14,COMPLETE
3500,4,2012-01-19 13:50:04,COMPLETE
3500,4,2012-01-19 13:53:51,COMPLETE
3500,4,2012-01-26 13:31:20,COMPLETE
3500,4,2012-01-26 19:14:16,COMPLETE
3500,4,2012-01-26 19:16:11,COMPLETE
3500,4,2012-01-26 19:20:00,COMPLETE
3500,4,2012-01-27 12:06:43,COMPLETE
3500,4,2012-01-28 14:32:04,COMPLETE
3500,4,2012-02-19 08:15:24,COMPLETE
1072,2,2011-10-19 10:47:52,COMPLETE
1072,4,2011-10-19 10:48:44,COMPLETE
1072,4,2011-10-19 10:50:27,COMPLETE
1072,4,2011-10-19 10:51:05,COMPLETE
1072,4,2011-10-24 11:01:24,COMPLETE
1072,4,2011-10-24 11:02:14,COMPLETE
1072,4,2011-10-31 17:22:40,COMPLETE
1072,4,2011-11-01 15:14:40,COMPLETE
1072,4,2011-11-03 10:58:07,COMPLETE
1072,5,2011-11-07 15:08:26,COMPLETE
9134,0,2012-02-23 14:11:43,COMPLETE
9134,0,2012-02-23 14:13:56,COMPLETE
9134,0,2012-02-23 14:14:23,COMPLETE
9134,2,2012-02-23 14:18:18,COMPLETE
9134,2,2012-02-23 14:30:12,COMPLETE
9134,2,2012-02-23 16:49:44,COMPLETE
9134,2,2012-02-24 09:44:28,COMPLETE
9134,2,2012-02-24 15:08:55,COMPLETE
9134,2,2012-02-24 18:05:45,COMPLETE
9134,2,2012-02-25 11:06:16,COMPLETE
9134,2,2012-02-28 08:31:18,COMPLETE
9134,2,2012-02-29 11:23:51,COMPLETE
9134,2,2012-02-29 18:34:39,COMPLETE
9134,2,2012-03-07 08:17:33,COMPLETE
7918,2,2012-02-06 16:05:46,COMPLETE
7918,2,2012-02-06 16:25:23,COMPLETE
7918,4,2012-02-13 16:44:46,COMPLETE
7918,4,2012-03-07 19:48:48,COMPLETE
7918,4,2012-03-08 08:15:22,COMPLETE
19,2,2011-10-01 13:44:41,COMPLETE
19,2,2011-10-01 14:00:04,COMPLETE
